id,roadid,lat,lon,route,district,address
1763,T50,24.953096512149898,121.54407397012527,北宜路一段,新店區,231台灣新北市新店區北宜路一段222號
1764,T50,24.953090967181698,121.54401984565284,北宜路一段,新店區,231台灣新北市新店區北宜路一段222號
1765,T50,24.952831736992305,121.54539396709448,北宜路一段,新店區,231台灣新北市新店區北宜路一段252號
1794,T50,24.953022596478878,121.54468978082345,北宜路一段,新店區,231台灣新北市新店區北宜路一段226號
1797,T50,24.952733952381617,121.54668390690789,北宜路一段,新店區,231台灣新北市新店區北宜路一段286號
1798,T50,24.95279074481423,121.54642041024624,北宜路一段,新店區,231台灣新北市新店區北宜路一段282號
1799,T50,24.95283992271857,121.54615348114376,北宜路一段,新店區,231台灣新北市新店區北宜路一段272號
1800,T50,24.952879264700023,121.54593993770249,北宜路一段,新店區,231台灣新北市新店區北宜路一段268號
1801,T50,24.952898935576854,121.54583316592866,北宜路一段,新店區,231台灣新北市新店區北宜路一段260號
1809,T50,24.952810416032943,121.54631363863176,北宜路一段,新店區,231台灣新北市新店區北宜路一段272-1號
1827,T50,24.95286942923315,121.54599332357607,北宜路一段,新店區,231台灣新北市新店區北宜路一段268號
1828,T50,24.952972896507312,121.54551559633148,北宜路一段,新店區,231台灣新北市新店區北宜路一段256號
1846,T50,24.953085900521017,121.54509787805642,北宜路一段,新店區,231台灣新北市新店區北宜路一段246號
1847,T84,24.95872117767653,121.51228967145802,安忠路,新店區,231台灣新北市新店區安忠路59號
1867,T50,24.953071775082645,121.54515009288349,北宜路一段,新店區,231台灣新北市新店區北宜路一段246號
1869,P92,25.062731246077828,121.48920564529995,民生街61巷,三重區,241台灣新北市三重區民生街61巷1號
1870,P92,25.06277441139336,121.48922014353779,民生街61巷,三重區,241台灣新北市三重區民生街61巷1號
1871,P92,25.062670044827506,121.48918517867423,民生街61巷,三重區,241台灣新北市三重區民生街61巷1號
1872,P92,25.062626756595147,121.48917112911238,民生街61巷,三重區,241台灣新北市三重區民生街61巷1號
1874,P01,25.09457606987949,121.46257775945502,中正路,蘆洲區,247台灣新北市蘆洲區中正路453-2號
1875,P01,25.09463008680511,121.46255459112969,中正路,蘆洲區,247台灣新北市蘆洲區中正路453-2號
1876,P01,25.095577410818446,121.46216375997182,中正路,蘆洲區,247台灣新北市蘆洲區中正路465號
1879,P01,25.09541549474805,121.46223188181723,中正路,蘆洲區,247台灣新北市蘆洲區中正路459號
1880,P01,25.09536906397229,121.46225139576521,中正路,蘆洲區,247台灣新北市蘆洲區中正路459號
1896,T68,25.00018857250987,121.47265328789587,國光街,中和區,235台灣新北市中和區國光街5號
1906,T50,24.952958770924074,121.54556781106069,北宜路一段,新店區,231台灣新北市新店區北宜路一段256號
1931,T50,24.952944645322628,121.54562002577782,新店區,新北市,231台灣新北市新店區南青宮
1950,T50,24.95302939865911,121.54530673729192,北宜路一段,新店區,231台灣新北市新店區北宜路一段248號
1951,T50,24.953015273148345,121.54535895207016,北宜路一段,新店區,231台灣新北市新店區北宜路一段248號
1952,T50,24.952751434733656,121.54663362279005,北宜路一段,新店區,231台灣新北市新店區北宜路一段282號
1965,T50,24.953158289923053,121.54346793102907,北宜路一段,新店區,231台灣新北市新店區北宜路一段221號
1966,T50,24.95325725279357,121.54421707754163,北宜路一段,新店區,231台灣新北市新店區北宜路一段222號
1967,T50,24.9532564320195,121.544271535309,北宜路一段,新店區,231台灣新北市新店區北宜路一段222號
1968,T50,24.95325807354769,121.54416261977306,北宜路一段,新店區,231台灣新北市新店區北宜路一段222號
1969,T50,24.953254334464702,121.54400107735138,北宜路一段,新店區,231台灣新北市新店區北宜路一段222號
1970,P20,25.087487537772883,121.45733178189032,長安街,蘆洲區,247台灣新北市蘆洲區長安街292號
1978,T50,24.95325952605009,121.54405443578942,北宜路一段,新店區,231台灣新北市新店區北宜路一段222號
1998,K63,25.02775650329425,121.47254264159409,文化路二段182巷7弄,板橋區,220台灣新北市板橋區文化路二段182巷7弄17號
1999,P01,25.09532263601725,121.4622707303023,中正路,蘆洲區,247台灣新北市蘆洲區中正路476號
2037,R19,25.042807743081607,121.45796804426467,民樂街,新莊區,242台灣新北市新莊區民樂街79號
2040,K65,25.02570118032725,121.45524832324385,綠堤街,板橋區,220台灣新北市板橋區綠堤街49號
2053,R19,25.042878973347968,121.45796478740887,民樂街,新莊區,242台灣新北市新莊區民樂街79號
2103,N28,25.15764841413177,121.40970773608706,文昌路,八里區,249台灣新北市八里區文昌路112號
