,ID,ROADID,lat,lon
6392,46033,B13,24.9421510305032,121.37506121122514
6393,46038,T62,24.997163479018997,121.46802561273657
6394,46039,T62,24.99711102966486,121.46801289064148
6395,46044,T62,24.99444685842914,121.46693968768007
6396,46049,T62,24.99448692849944,121.46697187026493
6397,46050,T62,24.99504167533581,121.4673456065368
6398,46051,T62,24.995046407599773,121.46721690698244
6399,46052,T62,24.99499796251935,121.46732030960877
6400,46053,J04,25.075177465158525,121.37665077568792
6401,46054,J04,25.07496018333451,121.37694093422009
6402,46055,J04,25.07499160983117,121.37689875225976
6403,46056,J04,25.07502302029748,121.37685654065834
6404,46057,J04,25.074898003862533,121.3770257557895
6405,46058,J04,25.074928958226305,121.3769831923209
6406,46063,J16,25.0671597478746,121.37148884683262
6407,46066,T10,25.00449025709829,121.49937278560171
6408,46067,T10,25.00620984038016,121.49904148536831
6409,46068,T10,25.006304018993543,121.49900531067726
6410,46069,T10,25.005984051398148,121.49899777353062
6411,46070,J04,25.074147452906562,121.3819247944964
6412,46071,J04,25.074167193948693,121.38197482016731
6413,46082,P61,25.06036239264213,121.49840732005062
6414,46084,P61,25.060489935127503,121.49837969229135
6415,46085,P61,25.06060992400821,121.4983530297154
6416,46087,P61,25.060654082115317,121.49814186721608
6417,46090,P61,25.060445035244108,121.49818841368472
6418,46091,P61,25.06039633703969,121.49819905858801
6419,46092,P61,25.06034765546083,121.49820974491405
6420,46093,P61,25.06029895725448,121.49822038980116
6421,46097,P61,25.06103549762617,121.49825973300496
6422,46107,K60,24.995194488870464,121.45025642691151
6423,46110,J01,25.07861069482109,121.39385227715157
6424,46111,J01,25.07861292393791,121.39379295625879
6425,46116,J08,25.069525610199356,121.36194267581976
6426,46140,V31,25.06559689805047,121.44921617253951
6427,46141,V31,25.065452476634245,121.44909964048998
6428,46150,M13,24.955491974335843,121.35935884064895
6429,46152,M13,24.955485234570478,121.35934046579763
6430,46153,M13,24.955478494802808,121.35932209094828
6431,46154,M13,24.95550545385969,121.3593955903575
6432,46155,M13,24.955606474852733,121.35967130420086
6433,46156,M13,24.95559973512641,121.359652929316
6434,46183,M13,24.955770789603104,121.35966197356493
6435,46184,M13,24.955797795260693,121.35973545255793
6436,46185,M13,24.955791043849764,121.35971708280672
6437,46186,M13,24.955831571868533,121.35982736465779
6438,46187,M13,24.95582482046907,121.35980899489668
6439,46188,M13,24.955818069067274,121.35979062513756
6440,46193,J07,25.07329562303015,121.37032978644967
6441,46200,B03,24.937172116892796,121.36060078323044
6442,46204,M13,24.955967236817013,121.35986705803772
6443,46207,M13,24.95549871409893,121.35937721550225
6444,46208,M13,24.955525625731692,121.35945076883336
6445,46209,M13,24.955518885977806,121.35943239397214
6446,46210,M13,24.955512146221622,121.35941401911293
6447,46211,M13,24.95553910523257,121.3594875185616
6448,46212,M13,24.95553236548329,121.35946914369649
