id,roadid,lat,lon,route,district,address,feeid
27714,5,25.01423162061603,121.4766045224174,三民路二段正隆巷,板橋區,220台灣新北市板橋區三民路二段正隆巷52號,K78
27715,5,25.0142732583938,121.4765749442284,三民路二段正隆巷,板橋區,220台灣新北市板橋區三民路二段正隆巷52號,K78
27716,5,25.01453012112453,121.476411984841,三民路二段正隆巷,板橋區,"號, No. 48三民路二段正隆巷板橋區新北市台灣 220",K78
27717,5,25.01457172845607,121.4763825632253,三民路二段正隆巷,板橋區,"號, No. 48三民路二段正隆巷板橋區新北市台灣 220",K78
27718,5,25.0146133654292,121.4763532558561,三民路二段正隆巷,板橋區,"號, No. 48三民路二段正隆巷板橋區新北市台灣 220",K78
27719,5,25.01590091988732,121.4818796846469,三民路二段正隆巷,板橋區,220台灣新北市板橋區三民路二段正隆巷41號,K78
49582,5,25.0160181740074,121.4818479225966,三民路二段正隆巷,板橋區,220台灣新北市板橋區三民路二段正隆巷45號109,K18
58393,5,25.01607498844063,121.4818325724204,三民路二段正隆巷,板橋區,220台灣新北市板橋區三民路二段正隆巷56號,K78
58412,6,25.0273464529906,121.4780770572852,大同街,板橋區,220台灣新北市板橋區三民路二段正隆巷56號,K78
58417,6,25.02738981001636,121.4781722956996,大同街,板橋區,220台灣新北市板橋區三民路二段正隆巷52號,K78
79989,6,25.0281422056101,121.4798189771313,大同街,板橋區,220台灣新北市板橋區三民路二段正隆巷45號109,K18
80009,6,25.02816671867799,121.4798666505748,大同街,板橋區,220台灣新北市板橋區三民路二段正隆巷45號109,K18
83725,6,25.02819134217621,121.4799115491722,大同街,板橋區,220台灣新北市板橋區三民路二段正隆巷66號,K78
83726,6,25.02829111674041,121.4798193285236,大同街,板橋區,220台灣新北市板橋區三民路二段正隆巷66號,K78
83727,6,25.02834472478348,121.4799142934851,大同街,板橋區,220台灣新北市板橋區三民路二段正隆巷66號,K78
87669,6,25.02836430682158,121.4801312678107,大同街,板橋區,220台灣新北市板橋區三民路二段正隆巷66號,K78
52126,6,25.02837053526245,121.4799608510688,大同街,板橋區,220台灣新北市板橋區大同街91號,K32
52127,6,25.02839928537283,121.4801861764953,大同街,板橋區,220台灣新北市板橋區大同街85號,K32
52128,6,25.02843102215902,121.4802360780444,大同街,板橋區,220台灣新北市板橋區大同街81號,K32
68539,7,25.00316803089966,121.4587764143152,大明街,板橋區,220台灣新北市板橋區大同街83號,K32
82657,7,25.00318572960815,121.4587806826269,大明街,板橋區,220台灣新北市板橋區大同街79號,K32
83846,8,25.00333367475941,121.4588160909075,大明街20巷,板橋區,220台灣新北市板橋區大同街26a號,K32
83912,8,25.00335141276598,121.4588201422137,大明街20巷,板橋區,220台灣新北市板橋區大同街81號,K32
83913,8,25.00336910943352,121.4588244207069,大明街20巷,板橋區,220台灣新北市板橋區大同街81號,K32
83917,8,25.00338672063196,121.4588286669243,大明街20巷,板橋區,220台灣新北市板橋區大同街89號,K32
89190,8,25.00342183738269,121.4588374376215,大明街20巷,板橋區,220台灣新北市板橋區大同街41號,K32
108384,8,25.00343947467935,121.4588415899429,大明街20巷,板橋區,220台灣新北市板橋區大同街91號,K32
48762,8,25.00347429701918,121.4588499564168,大明街20巷,板橋區,220台灣新北市板橋區大明街20巷15號-對面SYM 大華街182巷12號-郵寄地址,K84
48763,9,25.00214433048748,121.4580714121788,大明街25巷,板橋區,220台灣新北市板橋區大明街20巷15號-對面SYM 大華街182巷12號-郵寄地址,K84
42231,9,25.00215865480353,121.4580841275053,大明街25巷,板橋區,220台灣新北市板橋區大明街20巷23號,K84
43918,9,25.00217347606727,121.4580967942283,大明街25巷,板橋區,220台灣新北市板橋區大明街20巷,K84
49666,9,25.00218720928153,121.4581099216423,大明街25巷,板橋區,220台灣新北市板橋區大明街20巷,K84
49667,9,25.00220113260815,121.4581227321662,大明街25巷,板橋區,220台灣新北市板橋區大明街20巷,K84
49682,9,25.0022229730728,121.4581413473018,大明街25巷,板橋區,220台灣新北市板橋區大明街20巷23號,K84
86405,9,25.0022376429919,121.4581530533288,大明街25巷,板橋區,220台灣新北市板橋區大明街20巷21號,K84
95365,10,25.01482284279585,121.4563625530369,大智街,板橋區,220台灣新北市板橋區大明街20巷21號,K84
28307,10,25.01482585951104,121.4563430159413,大智街,板橋區,220台灣新北市板橋區大明街15巷18號,K84
48764,10,25.01482880825096,121.4563233601008,大智街,板橋區,220台灣新北市板橋區大明街15巷22號,K84
48765,10,25.01483185379181,121.4563038283648,大智街,板橋區,220台灣新北市板橋區大明街25巷2弄1號,K84
48766,10,25.01483480252656,121.4562841725222,大智街,板橋區,220台灣新北市板橋區大明街25巷2弄1號,K84
48767,10,25.01483765813189,121.4562645465051,大智街,板橋區,220台灣新北市板橋區大明街15巷20號,K84
86063,10,25.01484067483429,121.4562450094045,大智街,板橋區,220台灣新北市板橋區大明街25巷2弄1號,K84
95141,11,24.99929857675763,121.4440409337559,大觀路二段,板橋區,220台灣新北市板橋區大明街15巷22號,K84
23040,11,24.99932468170802,121.4440930156058,大觀路二段,板橋區,220台灣新北市板橋區大智街6號,K42
23041,11,24.99936092184543,121.4441577190681,大觀路二段,板橋區,220台灣新北市板橋區大智街6號,K42
51802,11,24.99938621489965,121.4438807645511,大觀路二段,板橋區,220台灣新北市板橋區大智街4號,K42
58702,11,24.99938970677277,121.4442080718216,大觀路二段,板橋區,220台灣新北市板橋區大智街4號,K42
62305,11,24.99941114409469,121.4439330033932,大觀路二段,板橋區,220台灣新北市板橋區大智街2號,K42
67065,11,24.99943724908215,121.4439850852688,大觀路二段,板橋區,220台灣新北市板橋區大智街2號,K42
70862,11,24.99946341964631,121.4440334139819,大觀路二段,板橋區,220台灣新北市板橋區大智街6號,K42
16643,11,24.99948958824311,121.4440797765454,大觀路二段,板橋區,220台灣新北市板橋區大觀路二段108號,K62
27329,11,24.99951618719582,121.4441261248785,大觀路二段,板橋區,220台灣新北市板橋區大觀路二段96號,K62
51771,11,24.99955223971489,121.4441790085828,大觀路二段,板橋區,220台灣新北市板橋區大觀路二段98號,K62
51773,11,24.99955841217404,121.4444669906477,大觀路二段,板橋區,220台灣新北市板橋區大觀路二段187號,K62
51774,11,24.99959367627918,121.4445053498599,大觀路二段,板橋區,220台灣新北市板橋區大觀路二段187號,K62
51775,11,24.99975236536532,121.4446598508676,大觀路二段,板橋區,220台灣新北市板橋區大觀路二段32號,K62
51776,11,24.99975837913446,121.444433263468,大觀路二段,板橋區,220台灣新北市板橋區大觀路二段32號,K62
51788,11,24.99979177667337,121.4446929950983,大觀路二段,板橋區,220台灣新北市板橋區大觀路二段32號,K62
51789,11,24.99979396136048,121.4444705062806,大觀路二段,板橋區,220台灣新北市板橋區大觀路二段32號,K62
51790,11,24.99983136376296,121.4445067264899,大觀路二段,板橋區,220台灣新北市板橋區大觀路二段187號,K62
69476,11,24.99988486559402,121.4445491310147,大觀路二段,板橋區,220台灣新北市板橋區大觀路二段94號,K62
84396,11,24.99992358845622,121.4445832934255,大觀路二段,板橋區,220台灣新北市板橋區大觀路二段力行一巷2號,K62
84397,11,24.99996265606359,121.4446169390015,大觀路二段,板橋區,220台灣新北市板橋區大觀路二段110號,K62
87006,11,25.00000173131748,121.4446505589666,大觀路二段,板橋區,220台灣新北市板橋區大觀路二段187號,K62
87367,11,25.00005789096343,121.4446958117422,大觀路二段,板橋區,220台灣新北市板橋區大觀路二段力行一巷2號,K62
95719,11,25.00012724847106,121.4447515077464,大觀路二段,板橋區,220台灣新北市板橋區大觀路二段187號,K62
95720,11,25.0001673302456,121.4447833288723,大觀路二段,板橋區,220台灣新北市板橋區大觀路二段187號,K62
101454,12,24.99917164227949,121.4468165202541,大觀路二段153巷,板橋區,220台灣新北市板橋區大觀路二段32號,K62
101462,12,24.99919511505951,121.4467362872991,大觀路二段153巷,板橋區,220台灣新北市板橋區大觀路二段108號,K62
101463,12,24.99921159169691,121.4466848882901,大觀路二段153巷,板橋區,220台灣新北市板橋區大觀路二段108號,K62
101464,12,24.99930871421434,121.4467847819641,大觀路二段153巷,板橋區,220台灣新北市板橋區大觀路二段108號,K62
101469,12,24.99932908613957,121.4467350925577,大觀路二段153巷,板橋區,220台灣新北市板橋區大觀路二段32號,K62
101470,12,24.99954335346901,121.4466340753837,大觀路二段153巷,板橋區,220台灣新北市板橋區大觀路二段108號,K62
101471,12,24.99958959067564,121.4466539400249,大觀路二段153巷,板橋區,220台灣新北市板橋區大觀路二段116號,K62
101472,12,24.9996358278791,121.4466738046812,大觀路二段153巷,板橋區,220台灣新北市板橋區大觀路二段110號,K62
11395,12,24.99968206507943,121.4466936693525,大觀路二段153巷,板橋區,220台灣新北市板橋區大觀路二段163巷42號,KA9
13885,12,24.99984510252561,121.4467632749751,大觀路二段153巷,板橋區,220台灣新北市板橋區大觀路二段169巷24號,KA9
13886,12,24.99989133971177,121.4467831397147,大觀路二段153巷,板橋區,220台灣新北市板橋區大觀路二段169巷24號,KA9
13887,13,24.99279399003629,121.4599471595993,干城路,板橋區,220台灣新北市板橋區大觀路二段169巷24號,KA9
13888,13,24.99289377680293,121.4598747686633,干城路,板橋區,220台灣新北市板橋區大觀路二段163巷42號,KA9
13889,13,24.99294296400705,121.4598429265322,干城路,板橋區,220台灣新北市板橋區大觀路二段163巷42號,KA9
45007,13,24.99298653869756,121.4598160050658,干城路,板橋區,220台灣新北市板橋區大觀路二段153巷44弄9號,KA9
56628,13,24.9935255332969,121.4595883024447,干城路,板橋區,220台灣新北市板橋區大觀路二段153巷44弄9號,KA9
56634,13,24.99381440914051,121.4597003443798,干城路,板橋區,220台灣新北市板橋區大觀路二段153巷44弄9號,KA9
83106,13,24.99397020702386,121.4596993123512,干城路,板橋區,220台灣新北市板橋區大觀路二段153巷44弄9號,KA9
83107,13,24.99401985989813,121.4596997952705,干城路,板橋區,220台灣新北市板橋區大觀路二段153巷44弄9號,KA9
27764,13,24.99406951277206,121.4597002781906,干城路,板橋區,220台灣新北市板橋區干城路21號,KA3
27765,13,24.99411916564567,121.4597007611113,干城路,板橋區,220台灣新北市板橋區干城路21號,KA3
36758,13,24.99416881851891,121.4597012440328,干城路,板橋區,220台灣新北市板橋區干城路150號,K81
40744,13,24.99435427921611,121.4593046604499,干城路,板橋區,220台灣新北市板橋區干城路148號,K81
43078,13,24.9943616192596,121.4593585457851,干城路,板橋區,220台灣新北市板橋區干城路148號,K81
43113,13,24.99436895928347,121.4594124311262,干城路,板橋區,220台灣新北市板橋區干城路150號,K81
49477,13,24.99479949943266,121.4595696938511,干城路,板橋區,220台灣新北市板橋區干城路21號,K81
49478,13,24.99482658855284,121.4595700801002,干城路,板橋區,220台灣新北市板橋區干城路8號,K81
49479,13,24.99508298956996,121.459572906312,干城路,板橋區,220台灣新北市板橋區干城路8號,K81
49490,13,24.99511006245113,121.4595732991754,干城路,板橋區,220台灣新北市板橋區干城路8號,K81
57028,13,24.99513713503848,121.4595736916992,干城路,板橋區,220台灣新北市板橋區干城路21號,KA3
57034,13,24.99516421419852,121.459574082608,干城路,板橋區,220台灣新北市板橋區干城路21號,KA3
60219,13,24.99520579047837,121.4595747214651,干城路,板橋區,220台灣新北市板橋區干城路21號,KA3
60220,13,24.99523286346089,121.4595751057908,干城路,板橋區,220台灣新北市板橋區干城路21號,KA3
68924,13,24.99525993614949,121.459575489777,干城路,板橋區,220台灣新北市板橋區台北客運板橋後站,K81
83887,14,25.02061123075221,121.4809667198485,中山路二段443巷,板橋區,220台灣新北市板橋區干城路12號,KA3
83888,14,25.02075856359012,121.4810393755966,中山路二段443巷,板橋區,220台灣新北市板橋區干城路12號,KA3
83889,14,25.02080812978575,121.4810361266272,中山路二段443巷,板橋區,220台灣新北市板橋區干城路6號,KA3
85032,14,25.02083097023117,121.4809523258596,中山路二段443巷,板橋區,220台灣新北市板橋區干城路17號,KA3
85042,14,25.02088053100696,121.4809488347838,中山路二段443巷,板橋區,220台灣新北市板橋區干城路21號,KA3
85046,14,25.02089939782008,121.4810298555489,中山路二段443巷,板橋區,220台灣新北市板橋區干城路17號,KA3
86320,14,25.02093008692001,121.4809454020819,中山路二段443巷,板橋區,220台灣新北市板橋區干城路38號,K81
90492,14,25.02107034600599,121.4809361795963,中山路二段443巷,板橋區,220台灣新北市板橋區干城路8號,K81
